start;stop;loss;duration;mean power drop;mean_power;mean_reference_power;mean wind speed;mean temperature
2003-12-03 18:50:00;2003-12-03 19:20:00;88.60048965809057;0.5;193.07306;825.0;1018.07306;9.068962;-7.033333
2003-12-06 21:50:00;2003-12-06 22:20:00;83.58180008492687;0.5;200.34175;1295.0;1495.3418;10.819665;-7.9
2003-12-10 00:10:00;2003-12-10 00:40:00;62.57460629106231;0.5;156.28902;1383.0;1539.2891;10.934743;-8.833333
2003-12-11 13:30:00;2003-12-11 14:00:00;86.32572245001587;0.5;179.99187;1470.0;1649.9918;11.396287;-5.266667
2003-12-13 03:30:00;2003-12-13 04:00:00;67.61738520150654;0.5;145.54697;403.0;548.54694;7.339998;-8.1
2003-12-15 16:00:00;2003-12-15 16:40:00;113.46628087280234;0.6666666666666666;196.89673;1688.5;1885.3967;12.327846;-8.875
2003-12-17 08:50:00;2003-12-17 09:20:00;79.4358226316586;0.5;166.77711;737.3333;904.1104;8.660178;-13.3
2003-12-18 02:00:00;2003-12-18 02:30:00;56.91269892127729;0.5;153.4181;768.0;921.41815;8.727036;-13.133334
2003-12-18 02:40:00;2003-12-18 03:10:00;72.38735969790314;0.5;156.46342;893.6667;1050.13;9.18175;-13.833333
2003-12-18 11:30:00;2003-12-18 12:00:00;66.6024884601825;0.5;148.07536;1660.3334;1808.4087;12.033619;-13.666667
2003-12-19 14:40:00;2003-12-19 15:10:00;77.61888737090581;0.5;165.21242;804.0;969.2124;8.893547;-12.666667
2003-12-19 23:00:00;2003-12-19 23:30:00;88.16856799484965;0.5;197.60725;962.3333;1159.9406;9.587237;-13.233334
2003-12-20 13:10:00;2003-12-20 13:40:00;81.45498950132688;0.5;191.97815;725.0;916.9782;8.705448;-14.266667
2003-12-20 18:00:00;2003-12-20 18:30:00;61.02806229194695;0.5;142.0803;890.0;1032.0802;9.117504;-14.2
2003-12-21 00:40:00;2003-12-21 01:10:00;85.26814108978198;0.5;194.96346;887.3333;1082.2968;9.31387;-16.300001
2003-12-21 13:40:00;2003-12-21 14:20:00;76.34814049570909;0.6666666666666666;137.11671;906.75;1043.8667;9.166821;-14.75
2003-12-21 14:40:00;2003-12-21 15:10:00;100.87751183708329;0.5;212.02498;953.3333;1165.3583;9.601056;-14.366666
2003-12-22 21:00:00;2003-12-22 21:30:00;73.29980657651467;0.5;165.9405;811.0;976.9405;8.9224;-18.166666
2003-12-23 05:10:00;2003-12-23 05:40:00;79.59367124908803;0.5;194.48207;668.3333;862.8154;8.516453;-15.866666
2003-12-23 18:20:00;2003-12-23 18:50:00;30.582275927101435;0.5;71.96815;107.333336;179.30147;5.226933;-13.833333
2003-12-24 07:40:00;2003-12-24 08:30:00;129.68292654756988;0.8333333333333334;184.49767;751.8;936.29767;8.781761;-14.94
2003-12-24 09:30:00;2003-12-24 10:00:00;83.47508547284946;0.5;176.91454;779.3333;956.24786;8.848592;-17.766665
2003-12-24 16:10:00;2003-12-24 16:40:00;89.55603264150422;0.5;196.13615;1094.3334;1290.4696;10.066994;-13.133334
2003-12-27 16:40:00;2003-12-27 17:10:00;69.2684211913404;0.5;151.37585;1861.3334;2012.7091;13.181801;-12.433333
2003-12-27 21:00:00;2003-12-27 21:30:00;73.09266636129763;0.5;183.70613;1790.6666;1974.3727;12.838531;-12.433333
2003-12-29 04:30:00;2003-12-29 05:00:00;76.66677827389688;0.5;187.94446;1106.3334;1294.2778;10.07816;-11.333333
2003-12-30 06:50:00;2003-12-30 07:20:00;81.1618497966779;0.5;174.3352;316.66666;491.00186;7.079657;-13.333333
2003-12-30 14:30:00;2003-12-30 15:10:00;107.27062116756079;0.6666666666666666;178.69164;292.25;470.94165;6.8952513;-11.925
2003-12-30 22:50:00;2003-12-30 23:20:00;96.40710567508987;0.5;203.2277;305.33334;508.56104;7.1852956;-9.866666
2003-12-30 23:40:00;2003-12-30 23:50:00;10.366228339482536;0.16666666666666666;140.2691;632.0;772.2691;8.205889;-9.3
